n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,n21,n22,n23,n24,n25,n26,n27,n28,n29,n30,n31,n32,n33,n34,n35,n36,n37,n38,n39,n40,n41,n42,n43,n44,n45,n343,n344,n345,n346,n347,n348,n349,n350,n351,n352,n353,n354,n355,n356,n357,n358,n359,n360,n361,n362,n363,n364,n365,n366,n367,n368,n369,n370,n371,n372,n373,n374,n375,n376,n377,n378,n379,n380,n381,n382,n383,n384,n385,n386,n387,n388,n389,1
119.83205,119.837105,119.83715,119.7752,119.84711,119.79747,119.83381,119.85346,119.78745,119.837296,119.85748,119.839264,119.86161,119.83829,119.843605,119.84543,119.86468,119.85799,119.8402,119.86041,119.86665,119.83892,119.862404,119.86498,119.86665,119.86532,119.86795,119.870636,119.84628,119.83957,119.86515,119.848625,119.86957,119.88922,119.87031,119.845764,119.92404,119.872795,119.92404,119.88885,119.845695,119.89909,119.93496,119.985916,119.96942,119.99279,119.839035,119.84575,119.88587,119.832054,119.83207,119.832115,119.83218,119.83261,119.83711,119.83733,119.8381,119.842674,119.84051,119.80936,119.83383,119.83544,119.85444,119.85704,119.83812,119.83874,119.85863,119.8602,119.86233,119.86353,119.844574,119.86577,119.8675,119.83971,119.86508,119.868675,119.84017,119.84238,119.84424,119.86338,119.85948,119.85299,119.88587,119.84035,119.84164,119.84364,119.86423,119.88739,119.87952,119.980034,119.97448,119.93289,120.0
119.85884,119.86156,119.861565,119.80901,119.862854,119.82504,119.85991,119.86803,119.81653,119.86158,119.87044,119.85813,119.87259,119.85769,119.86422,119.86455,119.87416,119.873566,119.86303,119.874435,119.875565,119.86193,119.875206,119.88052,119.875565,119.87625,119.881256,119.87962,119.86708,119.862015,119.87829,119.868805,119.87792,119.90136,119.87832,119.86669,119.93297,119.88006,119.93297,119.89769,119.866646,119.90695,119.94014,119.987335,119.97215,119.99358,119.86232,119.86657,119.89864,119.85885,119.85887,119.85892,119.85898,119.859184,119.86155,119.861664,119.86196,119.85998,119.858696,119.834816,119.8599,119.86052,119.86918,119.87126,119.86206,119.862434,119.871666,119.87309,119.8734,119.874626,119.86553,119.874626,119.87582,119.86271,119.87861,119.877045,119.86274,119.86432,119.865715,119.87543,119.876396,119.87152,119.89445,119.862305,119.86342,119.86504,119.88039,119.899864,119.88753,119.98191,119.9769,119.939415,120.0
119.872696,119.87624,119.87627,119.84932,119.88214,119.859604,119.87428,119.88578,119.85466,119.87629,119.88833,119.87865,119.89093,119.87836,119.88081,119.88229,119.89325,119.89048,119.878006,119.891655,119.894295,119.876396,119.892494,119.89602,119.894295,119.89367,119.897675,119.89693,119.882545,119.876526,119.89521,119.8842,119.8961,119.91438,119.89632,119.88214,119.94138,119.897484,119.94138,119.91047,119.882095,119.91929,119.94825,119.988914,119.975914,119.99436,119.87738,119.88221,119.91185,119.8727,119.87272,119.87278,119.87284,119.87318,119.87625,119.87641,119.8768,119.87993,119.87905,119.864914,119.87438,119.87518,119.886536,119.88878,119.876755,119.8771,119.88924,119.89044,119.891304,119.89223,119.8815,119.89377,119.8949,119.87769,119.89538,119.89541,119.87728,119.87919,119.88095,119.892784,119.89206,119.88743,119.90924,119.87695,119.87841,119.88019,119.89537,119.91301,119.90279,119.98423,119.97986,119.9472,120.0
119.870125,119.8748,119.87483,119.85469,119.88109,119.862015,119.87204,119.88455,119.8587,119.8748,119.88641,119.87818,119.88939,119.877945,119.87949,119.88131,119.89118,119.88897,119.8766,119.89002,119.89244,119.87437,119.89078,119.89397,119.89244,119.89203,119.89605,119.895424,119.88028,119.87471,119.893394,119.881584,119.89472,119.91233,119.89507,119.879135,119.93963,119.896675,119.93963,119.91015,119.879074,119.91803,119.94659,119.988396,119.97451,119.99408,119.87597,119.88023,119.909546,119.87013,119.870155,119.87018,119.870224,119.870575,119.874794,119.874916,119.875435,119.879196,119.87847,119.86656,119.872314,119.87283,119.8856,119.8876,119.8753,119.87568,119.88728,119.88855,119.889885,119.89067,119.87984,119.89192,119.893364,119.876305,119.89379,119.89385,119.875145,119.87691,119.87858,119.89104,119.889915,119.88513,119.90752,119.875,119.87581,119.87741,119.89291,119.91076,119.901924,119.983376,119.97868,119.94643,120.0
119.866745,119.870224,119.870224,119.86385,119.88376,119.86935,119.868324,119.88654,119.86697,119.870476,119.88886,119.87994,119.89108,119.879555,119.87642,119.88109,119.89305,119.888954,119.8726,119.89079,119.89428,119.869774,119.89196,119.89318,119.89428,119.89345,119.89642,119.89649,119.87687,119.86987,119.894,119.87792,119.89578,119.912056,119.89655,119.87442,119.93974,119.89835,119.93974,119.91183,119.87428,119.91887,119.94778,119.98878,119.97558,119.99426,119.871635,119.87687,119.90879,119.86676,119.866776,119.866844,119.86697,119.86726,119.8703,119.87031,119.870766,119.8814,119.88052,119.87211,119.86829,119.86837,119.88745,119.88899,119.87123,119.87181,119.88959,119.89041,119.89152,119.8922,119.87659,119.89342,119.89418,119.87212,119.89426,119.89551,119.871025,119.87312,119.87508,119.8925,119.888466,119.882866,119.90803,119.870224,119.87124,119.87266,119.89014,119.910255,119.903854,119.98411,119.97973,119.94588,120.0
119.90884,119.910706,119.910706,119.89367,119.9143,119.898605,119.909676,119.91713,119.89564,119.91082,119.91864,119.91198,119.92025,119.911865,119.91404,119.914925,119.92093,119.920616,119.91193,119.92142,119.9219,119.91036,119.92193,119.92452,119.9219,119.92235,119.92574,119.923935,119.91481,119.91039,119.92381,119.91584,119.923164,119.93772,119.92375,119.91405,119.95737,119.92525,119.95736,119.93593,119.91402,119.94163,119.962685,119.992004,119.98272,119.995926,119.91157,119.91472,119.93595,119.90885,119.90887,119.90892,119.908966,119.90921,119.91074,119.91082,119.911125,119.91263,119.91217,119.90254,119.90967,119.90977,119.91787,119.919304,119.91108,119.91129,119.919395,119.92028,119.92058,119.92124,119.914345,119.92117,119.922005,119.91176,119.92413,119.92293,119.911026,119.91234,119.913605,119.92214,119.92173,119.91845,119.9334,119.91065,119.91138,119.91268,119.92447,119.936745,119.92995,119.98865,119.98558,119.961685,120.0
119.8497,119.85379,119.85378,119.849556,119.87016,119.85295,119.85154,119.87461,119.850555,119.85426,119.87716,119.8658,119.88044,119.86545,119.86232,119.86748,119.8823,119.87713,119.85704,119.8793,119.88394,119.85373,119.88095,119.88223,119.88394,119.88332,119.88606,119.88735,119.86295,119.85374,119.88341,119.864845,119.88647,119.903885,119.88713,119.86131,119.93348,119.88934,119.93348,119.90425,119.86126,119.912415,119.943085,119.98742,119.97251,119.99356,119.856064,119.86289,119.90084,119.84971,119.84974,119.84981,119.8499,119.85038,119.85403,119.853966,119.85482,119.86741,119.86632,119.8567,119.851585,119.85199,119.87534,119.876915,119.8551,119.85574,119.87807,119.87932,119.881195,119.88202,119.86252,119.88306,119.88454,119.85654,119.8835,119.88566,119.85523,119.85811,119.86045,119.88179,119.87663,119.86993,119.900604,119.8543,119.85617,119.85876,119.88066,119.90225,119.89563,119.98203,119.97701,119.942055,120.0
119.84776,119.855286,119.855286,119.86362,119.8779,119.866486,119.85023,119.88171,119.86477,119.85555,119.88374,119.87378,119.886955,119.87335,119.86602,119.87411,119.88904,119.88305,119.85936,119.88537,119.889946,119.85424,119.88664,119.88724,119.889946,119.88879,119.891205,119.89194,119.866035,119.85448,119.88871,119.86775,119.89122,119.90814,119.89178,119.863434,119.93679,119.893234,119.93678,119.90586,119.863365,119.91444,119.94494,119.98821,119.974304,119.993965,119.85806,119.86612,119.90488,119.84777,119.84779,119.84785,119.84793,119.84824,119.85541,119.85545,119.85658,119.87555,119.874374,119.86826,119.85023,119.850975,119.8821,119.88349,119.85688,119.85792,119.88426,119.88505,119.88738,119.887955,119.866035,119.88935,119.889984,119.85871,119.88902,119.89096,119.85616,119.85953,119.86264,119.88742,119.88131,119.87423,119.90352,119.85531,119.85778,119.86073,119.88442,119.906395,119.89778,119.98322,119.978516,119.944756,120.0
119.902916,119.90495,119.90489,119.89656,119.9103,119.89864,119.90402,119.91323,119.89741,119.90527,119.91489,119.90811,119.91578,119.908035,119.908936,119.91036,119.91599,119.91622,119.906586,119.917114,119.91698,119.90527,119.91765,119.920235,119.91698,119.917854,119.92165,119.91907,119.90977,119.90538,119.91961,119.910835,119.91829,119.93419,119.9187,119.90903,119.955025,119.919975,119.955025,119.93095,119.90899,119.93701,119.959274,119.99133,119.981,119.995605,119.906,119.909676,119.93221,119.90293,119.90296,119.90304,119.90313,119.90328,119.9051,119.90491,119.90531,119.90865,119.90826,119.90123,119.90407,119.90429,119.913956,119.91533,119.905685,119.906,119.91557,119.91645,119.91627,119.91685,119.90933,119.9163,119.91708,119.90628,119.919945,119.917915,119.90597,119.90741,119.908615,119.91776,119.91719,119.91357,119.92861,119.905945,119.90674,119.90784,119.919464,119.93311,119.92441,119.98759,119.984116,119.95922,120.0
119.89325,119.89577,119.89577,119.900795,119.90771,119.90232,119.89436,119.90983,119.90177,119.89615,119.9113,119.90604,119.9126,119.90593,119.901855,119.90658,119.91385,119.91227,119.89801,119.91342,119.91489,119.89622,119.913864,119.91548,119.91489,119.91468,119.917694,119.91727,119.902084,119.89626,119.915726,119.90304,119.916374,119.93055,119.916725,119.9007,119.95236,119.9179,119.95236,119.92973,119.90065,119.93602,119.9592,119.99111,119.980965,119.99546,119.89741,119.90209,119.92797,119.8933,119.89335,119.89347,119.893585,119.89377,119.895874,119.8959,119.896545,119.906715,119.90622,119.90323,119.89436,119.894775,119.910576,119.91197,119.8967,119.89712,119.91185,119.91257,119.91283,119.91346,119.901924,119.91413,119.91515,119.89772,119.916046,119.91592,119.89723,119.8989,119.90045,119.91403,119.91172,119.9073,119.92721,119.89673,119.89759,119.89905,119.9128,119.929146,119.92288,119.98742,119.98406,119.957405,120.0
119.8706,119.87605,119.87605,119.87707,119.89106,119.87891,119.873276,119.89511,119.87779,119.87633,119.89712,119.887474,119.898476,119.88725,119.88366,119.8887,119.899605,119.896484,119.87909,119.89846,119.90098,119.876564,119.89963,119.90038,119.90098,119.9009,119.903595,119.9039,119.88417,119.87669,119.90161,119.885666,119.90292,119.91845,119.90334,119.883095,119.94433,119.90478,119.94433,119.919235,119.88305,119.92606,119.952095,119.98958,119.97728,119.99468,119.878105,119.88414,119.91552,119.87071,119.870804,119.871025,119.87122,119.87177,119.87612,119.87616,119.876915,119.88868,119.88783,119.881256,119.873276,119.87436,119.89589,119.896996,119.87712,119.87773,119.89767,119.898384,119.89885,119.89971,119.88387,119.90025,119.90145,119.87864,119.90162,119.90226,119.87769,119.88005,119.88213,119.89999,119.895676,119.890144,119.915855,119.87729,119.87877,119.88095,119.897934,119.916855,119.910706,119.985176,119.98105,119.95027,120.0
119.89751,119.900894,119.900894,119.89805,119.908875,119.89984,119.90018,119.912094,119.89871,119.90124,119.91354,119.90679,119.9148,119.90673,119.90543,119.90841,119.91581,119.91477,119.90296,119.91595,119.9167,119.90207,119.916756,119.9184,119.9167,119.91738,119.9204,119.91934,119.9065,119.90207,119.918655,119.90766,119.918236,119.932755,119.9184,119.90597,119.95368,119.919426,119.95368,119.929825,119.90586,119.93639,119.959526,119.9914,119.981415,119.99559,119.90215,119.90633,119.93061,119.89776,119.897934,119.89826,119.89858,119.89902,119.901,119.901085,119.90157,119.90724,119.90688,119.90177,119.90029,119.90096,119.91261,119.914055,119.90175,119.90215,119.914375,119.91531,119.91537,119.916245,119.90578,119.91628,119.91707,119.90258,119.918655,119.91764,119.90291,119.90419,119.90532,119.91703,119.91498,119.91091,119.92868,119.902275,119.90334,119.9047,119.916336,119.93162,119.92369,119.987885,119.98456,119.95842,120.0
119.921906,119.92867,119.92869,119.9248,119.93599,119.92665,119.926094,119.937584,119.92558,119.92863,119.93849,119.93395,119.93918,119.93369,119.93267,119.93482,119.93945,119.93919,119.93004,119.93997,119.9401,119.927795,119.940254,119.94187,119.9401,119.94064,119.943184,119.94201,119.932915,119.927925,119.941795,119.933815,119.94115,119.952614,119.94124,119.93235,119.967865,119.9418,119.967865,119.94993,119.932335,119.954796,119.97091,119.993965,119.98682,119.99695,119.92966,119.932915,119.95102,119.92236,119.92267,119.923225,119.923645,119.92428,119.92863,119.928825,119.92916,119.93495,119.93431,119.92841,119.92613,119.92682,119.93794,119.93881,119.92904,119.92936,119.93886,119.93931,119.93943,119.93993,119.93281,119.93959,119.94013,119.92986,119.94197,119.940735,119.92846,119.92997,119.931404,119.94032,119.93936,119.93641,119.94906,119.92825,119.929306,119.93083,119.941246,119.95175,119.94491,119.99136,119.98898,119.97142,120.0
119.90983,119.91807,119.91808,119.91802,119.92665,119.91943,119.915695,119.92914,119.9185,119.91807,119.93029,119.92454,119.9312,119.924385,119.922165,119.9252,119.93198,119.93017,119.91955,119.93131,119.93275,119.917595,119.93199,119.93277,119.93275,119.93281,119.93491,119.934525,119.922356,119.917816,119.93339,119.92311,119.93378,119.94509,119.93414,119.921326,119.962555,119.93522,119.962555,119.94502,119.921295,119.949524,119.967094,119.99293,119.98451,119.99641,119.91905,119.92237,119.942955,119.910706,119.91124,119.91221,119.912926,119.913704,119.91806,119.918144,119.9185,119.92543,119.92479,119.92079,119.91573,119.91615,119.92967,119.93034,119.91854,119.91891,119.93063,119.931046,119.93144,119.93199,119.922264,119.93217,119.93255,119.91927,119.933525,119.93349,119.918304,119.91964,119.92097,119.9324,119.9297,119.926094,119.942444,119.91807,119.91884,119.9201,119.93077,119.943954,119.93908,119.98995,119.98713,119.9659,120.0
119.854355,119.867455,119.8675,119.86704,119.88131,119.86906,119.86202,119.883156,119.86776,119.86748,119.88433,119.87881,119.886154,119.87844,119.87522,119.87978,119.887024,119.88696,119.870575,119.88787,119.8884,119.867325,119.8882,119.8921,119.8884,119.88898,119.893745,119.891685,119.875656,119.868126,119.89075,119.87722,119.89062,119.91175,119.89109,119.87395,119.93949,119.89271,119.93949,119.904945,119.8739,119.914345,119.945435,119.9887,119.97528,119.99423,119.869545,119.87565,119.90903,119.855095,119.85553,119.85633,119.85694,119.857994,119.867455,119.867615,119.86846,119.88023,119.8793,119.871635,119.8622,119.863266,119.88362,119.885475,119.86854,119.86935,119.88525,119.886444,119.886665,119.88769,119.87539,119.88755,119.88863,119.870094,119.891525,119.88989,119.86881,119.871216,119.87326,119.88832,119.88744,119.881966,119.903305,119.86878,119.870255,119.87207,119.89138,119.91026,119.8969,119.9839,119.97942,119.946945,120.0
119.87989,119.89432,119.89435,119.896576,119.90442,119.89782,119.889984,119.90735,119.89702,119.89432,119.90911,119.90244,119.91102,119.90241,119.900185,119.903656,119.9127,119.90986,119.896576,119.91095,119.91377,119.89396,119.91157,119.91389,119.91377,119.91283,119.915474,119.91559,119.900665,119.89447,119.91334,119.90199,119.91502,119.92928,119.91574,119.89939,119.9518,119.917435,119.9518,119.928894,119.89939,119.93526,119.957954,119.9911,119.98046,119.99547,119.895935,119.90064,119.927315,119.88163,119.882614,119.88445,119.885666,119.88725,119.89431,119.894394,119.89497,119.90281,119.90251,119.89897,119.89002,119.89083,119.90797,119.90928,119.89504,119.895615,119.909615,119.91028,119.911316,119.91191,119.900406,119.913055,119.91371,119.896255,119.91374,119.91485,119.8951,119.896996,119.898766,119.911804,119.910095,119.905624,119.92572,119.89483,119.89578,119.89755,119.91335,119.92821,119.92225,119.98731,119.983734,119.95784,120.0
119.85082,119.877075,119.8773,119.893776,119.898926,119.89445,119.86974,119.90143,119.89421,119.87698,119.90287,119.89634,119.90424,119.896126,119.88731,119.89617,119.905136,119.90254,119.88059,119.904236,119.90607,119.87827,119.90502,119.905304,119.90607,119.9058,119.90881,119.90785,119.88739,119.87915,119.90696,119.888916,119.90717,119.92201,119.90776,119.88594,119.94603,119.9092,119.94603,119.92076,119.88581,119.92771,119.95389,119.98983,119.97803,119.99478,119.87951,119.88738,119.91902,119.85346,119.85492,119.85741,119.85934,119.86246,119.87698,119.87766,119.87853,119.89715,119.89663,119.89496,119.87081,119.87385,119.90195,119.90307,119.87805,119.87889,119.9033,119.90395,119.90454,119.90504,119.88731,119.905304,119.90591,119.88004,119.90708,119.90699,119.87977,119.88258,119.88498,119.90516,119.9002,119.894135,119.91867,119.87972,119.881165,119.88357,119.90183,119.92036,119.91325,119.98557,119.98161,119.95243,120.0
119.857185,119.88003,119.88017,119.883736,119.89394,119.8855,119.87394,119.89639,119.88438,119.87992,119.89821,119.89155,119.9,119.891335,119.8874,119.89222,119.90177,119.89905,119.882866,119.90028,119.90293,119.88025,119.901184,119.902916,119.90293,119.902176,119.905624,119.90485,119.887985,119.88072,119.9034,119.88944,119.90432,119.920334,119.90516,119.88676,119.94496,119.907074,119.94496,119.91787,119.88668,119.925,119.950966,119.9894,119.97669,119.99459,119.88193,119.88787,119.91777,119.85971,119.86109,119.863464,119.865234,119.86796,119.87992,119.88058,119.881226,119.89237,119.89182,119.8871,119.87492,119.8768,119.896935,119.898384,119.88094,119.88174,119.898895,119.8999,119.90025,119.90094,119.887596,119.9022,119.903015,119.88238,119.90359,119.90412,119.88177,119.8842,119.88616,119.90148,119.898476,119.89325,119.915665,119.88134,119.88282,119.88472,119.9022,119.91893,119.91102,119.98484,119.980545,119.95097,120.0
119.88369,119.90356,119.903564,119.91365,119.91739,119.91444,119.89937,119.91925,119.9141,119.90355,119.920616,119.91595,119.92255,119.9159,119.9107,119.91614,119.92389,119.92129,119.90606,119.922455,119.92439,119.90308,119.92313,119.924095,119.92439,119.92397,119.926704,119.92586,119.91076,119.90324,119.92488,119.911766,119.925255,119.938065,119.92549,119.90924,119.95793,119.926315,119.95793,119.93499,119.9092,119.941444,119.96251,119.99209,119.98261,119.99599,119.90532,119.910774,119.93569,119.88624,119.887634,119.89016,119.891945,119.894394,119.90353,119.90377,119.90437,119.91634,119.91605,119.91481,119.900085,119.90098,119.91961,119.920975,119.904274,119.90484,119.92122,119.922005,119.922905,119.9233,119.910736,119.92413,119.92461,119.90568,119.9251,119.92499,119.904366,119.90678,119.9088,119.92335,119.920296,119.91577,119.93414,119.90377,119.90518,119.90718,119.921814,119.93679,119.92956,119.9887,119.98551,119.962204,120.0
